44	4060.18	22.1472
44.1	4057.96	22.1472
44.2	4055.75	22.1472
44.3	4053.53	22.1472
44.4	4051.32	22.1472
44.5	4049.11	22.1472
44.6	4046.89	22.1472
44.7	4044.68	22.1472
44.8	4042.46	22.1472
44.9	4040.25	22.1472
45	4038.03	22.1472
45.1	4035.82	22.1472
45.2	4033.6	22.1472
45.3	4031.39	22.1472
45.4	4029.17	22.1472
45.5	4026.96	22.1472
45.6	4024.74	22.1472
45.7	4022.53	22.1472
45.8	4020.31	22.1472
45.9	4018.1	22.1472
46	4015.88	22.1472
46.1	4013.67	22.1472
46.2	4011.46	22.1472
46.3	4009.24	22.1472
46.4	4007.03	22.1472
46.5	4004.81	22.1472
46.6	4002.6	22.1472
46.7	4000.38	22.1472
46.8	3998.17	22.1472
46.9	3995.95	22.1472
47	3993.74	22.1472
47.1	3991.52	22.1472
47.2	3989.31	22.1472
47.3	3987.09	22.1472
47.4	3984.88	22.1472
47.5	3982.66	22.1472
47.6	3980.45	22.1472
47.7	3978.23	22.1472
47.8	3976.02	22.1472
47.9	3973.8	22.1472
48	3971.59	22.1472
48.1	3969.38	22.1472
48.2	3967.16	22.1472
48.3	3964.95	22.1472
48.4	3962.73	22.1472
48.5	3960.52	22.1472
48.6	3958.3	22.1472
48.7	3956.09	22.1472
48.8	3953.87	22.1472
48.9	3951.66	22.1472
49	3949.44	22.1472
49.1	3947.23	22.1472
49.2	3945.01	22.1472
49.3	3942.8	22.1472
49.4	3940.58	22.1472
49.5	3938.37	22.1472
49.6	3936.15	22.1472
49.7	3933.94	22.1472
49.8	3931.73	22.1472
49.9	3929.51	22.1472
50	3927.3	22.1472
50.1	3925.08	22.1472
50.2	3922.87	22.1472
50.3	3920.65	22.1472
50.4	3918.44	22.1472
50.5	3916.22	22.1472
50.6	3914.01	22.1472
50.7	3911.79	22.1472
50.8	3909.58	22.1472
50.9	3907.36	22.1472
51	3905.15	22.1472
51.1	3902.93	22.1472
51.2	3900.72	22.1472
51.3	3898.5	22.1472
51.4	3896.29	22.1472
51.5	3894.07	22.1472
51.6	3891.86	22.1472
51.7	3889.65	22.1472
51.8	3887.43	22.1472
51.9	3885.22	22.1472
52	3883	22.1472
52.1	3880.79	22.1472
52.2	3878.57	22.1472
52.3	3876.36	22.1472
52.4	3874.14	22.1472
52.5	3871.93	22.1472
52.6	3869.71	22.1472
52.7	3867.5	22.1472
52.8	3865.28	22.1472
52.9	3863.07	22.1472
53	3860.85	22.1472
53.1	3858.64	22.1472
53.2	3856.42	22.1472
53.3	3854.21	22.1472
53.4	3852	22.1472
53.5	3849.78	22.1472
53.6	3847.57	22.1472
53.7	3845.35	22.1472
53.8	3843.14	22.1472
53.9	3840.92	22.1472
54	3838.71	22.1472
54.1	3836.49	22.1472
54.2	3834.28	22.1472
54.3	3832.06	22.1472
54.4	3829.85	22.1472
54.5	3827.63	22.1472
54.6	3825.42	22.1472
54.7	3823.2	22.1472
54.8	3820.99	22.1472
54.9	3818.77	22.1472
55	3816.56	22.1472
55.1	3814.34	22.1472
55.2	3812.13	22.1472
55.3	3809.92	22.1472
55.4	3807.7	22.1472
55.5	3805.49	22.1472
55.6	3803.27	22.1472
55.7	3801.06	22.1472
55.8	3798.84	22.1472
55.9	3796.63	22.1472
56	3794.41	22.1472
56.1	3792.2	22.1472
56.2	3789.98	22.1472
56.3	3787.77	22.1472
56.4	3785.55	22.1472
56.5	3783.34	22.1472
56.6	3781.12	22.1472
56.7	3778.91	22.1472
56.8	3776.69	22.1472
56.9	3774.48	22.1472
57	3772.26	22.1472
57.1	3770.05	22.1472
57.2	3767.84	22.1472
57.3	3765.62	22.1472
57.4	3763.41	22.1472
57.5	3761.19	22.1472
57.6	3758.98	22.1472
57.7	3756.76	22.1472
57.8	3754.55	22.1472
57.9	3752.33	22.1472
58	3750.12	22.1472
58.1	3747.9	22.1472
58.2	3745.69	22.1472
58.3	3743.47	22.1472
58.4	3741.26	22.1472
58.5	3739.04	22.1472
58.6	3736.83	22.1472
58.7	3734.61	22.1472
58.8	3732.4	22.1472
58.9	3730.19	22.1472
59	3727.97	22.1472
59.1	3725.76	22.1472
59.2	3723.54	22.1472
59.3	3721.33	22.1472
59.4	3719.11	22.1472
59.5	3716.9	22.1472
59.6	3714.68	22.1472
59.7	3712.47	22.1472
59.8	3710.25	22.1472
59.9	3708.04	22.1472
60	3705.82	22.1472
60.1	3703.61	22.1472
60.2	3701.39	22.1472
60.3	3699.18	22.1472
60.4	3696.96	22.1472
60.5	3694.75	22.1472
60.6	3692.53	22.1472
60.7	3690.32	22.1472
60.8	3688.11	22.1472
60.9	3685.89	22.1472
61	3683.68	22.1472
61.1	3681.46	22.1472
61.2	3679.25	22.1472
