3.04	0.678122	0.821113
3.05	0.658396	0.800822
3.06	0.638062	0.779672
3.07	0.617161	0.75772
3.08	0.595735	0.735095
3.09	0.573827	0.711868
3.1	0.551482	0.687992
3.11	0.528745	0.663409
3.12	0.50566	0.638174
3.13	0.482273	0.612423
3.14	0.458632	0.586233
3.15	0.434783	0.55956
3.16	0.410774	0.532347
3.17	0.386651	0.504648
3.18	0.362461	0.476601
3.19	0.338253	0.44829
3.2	0.314072	0.419672
3.21	0.289966	0.390689
3.22	0.26598	0.361392
3.23	0.242159	0.331921
3.24	0.218548	0.302362
3.25	0.195191	0.272674
3.26	0.172129	0.242795
3.27	0.149405	0.21277
3.28	0.127056	0.18274
3.29	0.105122	0.152791
3.3	0.0836386	0.122882
3.31	0.0626403	0.0929439
3.32	0.0421593	0.0630157
3.33	0.0222259	0.0332344
3.34	0.00286788	0.0036866
3.35	-0.0158894	-0.0256724
3.36	-0.0340232	-0.0549208
3.37	-0.0515136	-0.0840277
3.38	-0.0683433	-0.112861
3.39	-0.0844981	-0.141337
3.4	-0.099967	-0.169505
3.41	-0.114742	-0.197453
3.42	-0.128819	-0.225162
3.43	-0.142195	-0.252507
3.44	-0.154875	-0.279406
3.45	-0.166862	-0.305916
3.46	-0.178166	-0.332137
3.47	-0.1888	-0.358062
3.48	-0.19878	-0.383573
3.49	-0.208127	-0.408593
3.5	-0.216863	-0.433187
3.51	-0.225016	-0.457468
3.52	-0.232616	-0.48144
3.53	-0.239699	-0.504994
3.54	-0.246301	-0.528058
3.55	-0.252464	-0.550703
3.56	-0.258233	-0.573055
3.57	-0.263654	-0.595133
3.58	-0.268779	-0.616833
3.59	-0.273662	-0.638089
3.6	-0.278359	-0.658976
3.61	-0.28293	-0.679634
3.62	-0.287436	-0.700091
3.63	-0.291941	-0.720253
3.64	-0.296512	-0.740051
3.65	-0.301217	-0.759569
3.66	-0.306126	-0.778955
3.67	-0.31131	-0.798248
3.68	-0.316841	-0.817356
3.69	-0.322793	-0.836212
3.7	-0.32924	-0.854899
3.71	-0.336256	-0.873574
3.72	-0.343916	-0.892283
3.73	-0.352295	-0.910935
3.74	-0.361465	-0.929458
3.75	-0.3715	-0.947935
3.76	-0.382472	-0.966525
3.77	-0.394451	-0.985281
3.78	-0.407506	-1.00411
3.79	-0.421703	-1.02292
3.8	-0.437107	-1.04181
3.81	-0.453778	-1.06092
3.82	-0.471775	-1.08031
3.83	-0.491153	-1.09988
3.84	-0.511964	-1.11954
3.85	-0.534253	-1.13935
3.86	-0.558065	-1.15948
3.87	-0.583436	-1.17997
3.88	-0.610402	-1.2007
3.89	-0.638989	-1.22158
3.9	-0.669221	-1.24265
3.91	-0.701114	-1.26406
3.92	-0.73468	-1.28587
3.93	-0.769923	-1.30794
3.94	-0.806842	-1.33015
3.95	-0.84543	-1.35253
3.96	-0.88567	-1.37522
3.97	-0.927543	-1.39827
3.98	-0.971018	-1.42153
3.99	-1.01606	-1.44484
4	-1.06263	-1.46823
4.01	-1.11067	-1.49183
4.02	-1.16013	-1.51566
4.03	-1.21094	-1.53957
4.04	-1.26302	-1.56338
4.05	-1.31631	-1.58708
4.06	-1.37071	-1.6108
4.07	-1.42613	-1.63457
4.08	-1.48246	-1.65819
4.09	-1.53961	-1.68147
4.1	-1.59744	-1.70439
4.11	-1.65585	-1.72706
4.12	-1.71471	-1.7495
4.13	-1.77387	-1.7715
4.14	-1.8332	-1.79284
4.15	-1.89255	-1.81349
4.16	-1.95177	-1.83355
4.17	-2.01071	-1.85304
4.18	-2.0692	-1.87173
4.19	-2.12708	-1.88939
4.2	-2.18418	-1.90596
4.21	-2.24033	-1.92156
4.22	-2.29534	-1.93619
4.23	-2.34904	-1.94963
4.24	-2.40125	-1.96162
4.25	-2.45179	-1.97209
4.26	-2.50047	-1.98117
4.27	-2.54711	-1.98887
4.28	-2.59152	-1.99497
4.29	-2.63353	-1.99918
4.3	-2.67293	-2.00144
